com.samsung.shealth.exercise.weather,6320001,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
7.0,,2019-08-31 05:25:28.060,37.433155,,,Sunny,,1,WeatherNews_korea,2019-08-31 05:52:52.635,2019-08-31 05:52:52.635,0,127.01918,28.0,56,UTC+0900,6fBBpnPaJ6,50831e11-5bb6-6307-6614-390cafd9259f,com.sec.android.app.shealth,,,,1,a98ceac2-b1fc-726f-9dd1-6f97bc429a68,
7.0,,2019-08-31 05:58:40.760,37.43292,,,Sunny,,1,WeatherNews_korea,2019-08-31 06:40:15.551,2019-08-31 06:40:15.551,0,127.01985,28.0,55,UTC+0900,6fBBpnPaJ6,9dc85962-f098-1c2e-b2a2-891ac20e736b,com.sec.android.app.shealth,,,,1,63b50c14-8b3e-4488-1fd4-fd9c59836511,
7.0,,2019-08-31 07:05:18.140,37.43412,,,Sunny,,1,WeatherNews_korea,2019-08-31 07:31:01.418,2019-08-31 07:31:01.418,0,127.020004,28.0,53,UTC+0900,6fBBpnPaJ6,a3dee74e-bb19-77fc-5837-4dd34dabc678,com.sec.android.app.shealth,,,,1,52dbdb0b-8791-bee5-7ce2-9f1748905dd0,
6.0,,2019-08-31 09:15:05.620,37.434696,,,Sunny,,1,WeatherNews_korea,2019-08-31 09:27:11.519,2019-08-31 09:27:11.519,0,127.02162,26.0,55,UTC+0900,6fBBpnPaJ6,8fc170bc-ee1b-fff7-82e5-c1f7e4d7a77e,com.sec.android.app.shealth,,,,1,38fb599d-2929-5354-5a50-1058c61dc86a,
6.0,,2019-08-31 11:15:40.460,37.434826,,,Clear,,1,WeatherNews_korea,2019-08-31 11:31:41.227,2019-08-31 11:31:41.227,0,127.0219,24.0,67,UTC+0900,6fBBpnPaJ6,098c6f28-f242-deaa-9006-2b2476b316cb,com.sec.android.app.shealth,,,,18,1d480a63-cb89-abb7-5aa9-8e4f910c4fda,
6.0,,2019-08-31 12:14:24.580,37.434723,,,Clear,,1,WeatherNews_korea,2019-08-31 12:26:08.387,2019-08-31 12:26:08.387,0,127.01886,23.0,76,UTC+0900,6fBBpnPaJ6,b7c66134-6d34-e40f-04ee-a2a31c0d6fa2,com.sec.android.app.shealth,,,,18,89d53c4b-1fe9-7037-e80e-f055b4664efa,
6.0,,2019-08-31 13:08:49.240,37.441536,,,Clear,,1,WeatherNews_korea,2019-08-31 13:26:10.236,2019-08-31 13:26:10.236,0,127.00832,21.0,80,UTC+0900,6fBBpnPaJ6,da120566-4b0a-9dd5-8680-4fe7060d0350,com.sec.android.app.shealth,,,,18,e735d985-4968-6fc9-428d-ae26471c20e1,
6.0,,2019-09-01 06:51:00.400,37.434353,,,Cloudy,,1,WeatherNews_korea,2019-09-01 07:04:37.547,2019-09-01 07:04:37.547,0,127.01035,27.0,58,UTC+0900,6fBBpnPaJ6,fadbe48d-f067-12a5-1e4a-09553f883225,com.sec.android.app.shealth,,,,3,9d4c34de-7342-93ab-1bd4-52018a2d704b,
6.0,,2019-09-01 07:12:17.700,37.434414,,,Cloudy,,1,WeatherNews_korea,2019-09-01 07:36:48.513,2019-09-01 07:36:48.513,0,127.019516,27.0,58,UTC+0900,6fBBpnPaJ6,bd1e45c6-5f27-4b1f-3a55-03bdfb640f49,com.sec.android.app.shealth,,,,3,89151490-52de-7c0f-32ba-5d39fc23a11f,
6.0,,2019-09-01 08:00:35.400,37.43464,,,Cloudy,,1,WeatherNews_korea,2019-09-01 08:20:32.571,2019-09-01 08:20:32.571,0,127.0211,27.0,56,UTC+0900,6fBBpnPaJ6,ba2f5d81-b619-9040-3960-cfc45ba49a40,com.sec.android.app.shealth,,,,3,71e24008-c718-660a-1200-f7a760b57619,
5.0,,2019-09-01 08:57:40.520,37.434155,,,Cloudy,,1,WeatherNews_korea,2019-09-01 09:16:08.464,2019-09-01 09:16:08.464,0,127.020256,25.0,69,UTC+0900,6fBBpnPaJ6,c2c81906-a427-a53e-988a-6d95ffa755a8,com.sec.android.app.shealth,,,,3,14d49a1e-e486-5599-e8a7-7c5b9c37040d,
5.0,,2019-09-01 10:27:43.040,37.434353,,,Cloudy,,1,WeatherNews_korea,2019-09-01 10:45:47.593,2019-09-01 10:45:47.593,0,127.01966,23.0,75,UTC+0900,6fBBpnPaJ6,80e5467c-02a3-9c35-ed88-45a490739379,com.sec.android.app.shealth,,,,3,e15e3b34-201a-bb40-5c5d-9584caee25cc,
5.0,,2019-09-01 12:20:07.100,37.434555,,,Cloudy,,1,WeatherNews_korea,2019-09-01 12:32:53.667,2019-09-01 12:32:53.667,0,127.02288,21.0,78,UTC+0900,6fBBpnPaJ6,75e7ef46-681e-34c9-e880-09fc755f38c6,com.sec.android.app.shealth,,,,3,08dfe31b-7117-6b2b-1567-3d81145e2b3b,
5.0,,2019-09-01 13:34:40.080,37.434624,,,Cloudy,,1,WeatherNews_korea,2019-09-01 14:04:58.217,2019-09-01 14:04:58.217,0,127.02135,20.0,87,UTC+0900,6fBBpnPaJ6,ae21edce-b890-ecd9-96bd-d860b01388d3,com.sec.android.app.shealth,,,,3,44d277a6-ffe2-245e-b079-e92110dfaaff,
8.0,,2019-09-03 05:54:13.920,37.50528,,,Cloudy,,1,WeatherNews_korea,2019-09-03 06:11:04.562,2019-09-03 06:11:04.562,0,127.06554,27.0,60,UTC+0900,6fBBpnPaJ6,a2748cb1-a2cd-65e6-d25e-991f3a51f575,com.sec.android.app.shealth,,,,3,f9e6c7f4-9a30-b524-0a34-4c55b723c560,
4.0,,2019-09-04 17:10:42.500,37.540985,,,Cloudy,,1,WeatherNews_korea,2019-09-04 17:26:41.563,2019-09-04 17:26:41.563,0,126.89518,24.0,97,UTC+0900,6fBBpnPaJ6,631569a7-d723-dfa8-3cd2-ca464ccb5036,com.sec.android.app.shealth,,,,3,5f47e96a-a06f-55f5-a69d-0bafaa0fc6c5,
4.0,,2019-09-06 07:25:40.980,37.538548,,,Cloudy,,1,WeatherNews_korea,2019-09-06 07:40:41.763,2019-09-06 07:40:41.763,0,126.892525,30.0,70,UTC+0900,6fBBpnPaJ6,211d58a8-42e0-adb5-db9b-29a13eef4130,com.sec.android.app.shealth,,,,3,e7a451ec-94fb-c55f-fd03-1b6864955c58,
4.0,,2019-09-06 17:33:31.480,37.533844,,,Cloudy,,1,WeatherNews_korea,2019-09-06 17:49:59.543,2019-09-06 17:49:59.543,0,126.9925,26.0,100,UTC+0900,6fBBpnPaJ6,0aad881a-0b31-49e9-7497-f436f0690fa5,com.sec.android.app.shealth,,,,3,0f373ff7-8f00-9f84-954a-d8830e7e4e9f,
4.0,,2019-09-09 07:01:50.560,37.519863,,,Cloudy,,1,WeatherNews_korea,2019-09-09 07:18:37.491,2019-09-09 07:18:37.491,0,127.037704,27.0,73,UTC+0900,6fBBpnPaJ6,8ac4280c-aebb-4111-5381-897c50739a1e,com.sec.android.app.shealth,,,,3,92d6b164-dfe4-3895-1660-4b3036647249,
4.0,,2019-09-09 08:49:39.140,37.54605,,,Cloudy,,1,WeatherNews_korea,2019-09-09 09:05:07.381,2019-09-09 09:05:07.381,0,127.106255,26.0,67,UTC+0900,6fBBpnPaJ6,e4cb53d7-0dfe-9b26-34bd-85669c198dc1,com.sec.android.app.shealth,,,,3,527d56fa-922c-c5ba-6ea2-12c0893f78cf,
4.0,,2019-09-11 09:36:32.340,37.528477,,,Cloudy,,1,WeatherNews_korea,2019-09-11 09:58:56.438,2019-09-11 09:58:56.438,0,126.8753,27.0,63,UTC+0900,6fBBpnPaJ6,96cea576-3a21-9408-2679-fdbf54fb924c,com.sec.android.app.shealth,,,,3,54940553-4be2-f713-f6fb-a7a5201a3a5f,
4.0,,2019-09-11 12:01:35.100,37.527206,,,Cloudy,,1,WeatherNews_korea,2019-09-11 12:20:59.585,2019-09-11 12:20:59.585,0,126.87511,26.0,64,UTC+0900,6fBBpnPaJ6,f9e95f17-f1c4-210a-1639-6e70f1720ad1,com.sec.android.app.shealth,,,,3,644391c4-293c-9ac1-b955-221936f4927c,
4.0,,2019-09-11 12:40:13.020,37.55173,,,Cloudy,,1,WeatherNews_korea,2019-09-11 12:51:18.325,2019-09-11 12:51:18.325,0,126.863014,25.0,63,UTC+0900,6fBBpnPaJ6,60de5d3b-e203-c1b8-1575-4be43c8d0a8c,com.sec.android.app.shealth,,,,3,4a1415af-c9b4-5665-1271-3e0c1e5bc97b,
5.0,,2019-09-13 11:04:58.420,37.53165,,,Clear,,1,WeatherNews_korea,2019-09-13 11:23:27.500,2019-09-13 11:23:27.500,0,126.90548,25.0,67,UTC+0900,6fBBpnPaJ6,9e8b5c0b-ae99-1ebd-9f1b-198d2a9c7636,com.sec.android.app.shealth,,,,18,f5fde0ad-1e08-1e23-ba13-07d2b27acb8e,
5.0,,2019-09-13 11:23:42.920,37.535137,,,Clear,,1,WeatherNews_korea,2019-09-13 12:00:44.490,2019-09-13 12:00:44.490,0,126.89916,25.0,69,UTC+0900,6fBBpnPaJ6,c625a0e9-1def-132c-361b-d0694172697c,com.sec.android.app.shealth,,,,18,6b5fe8a5-3293-21ec-1833-29329c1ada72,
7.0,,2019-09-15 12:24:01.420,37.549656,,,Cloudy,,1,WeatherNews_korea,2019-09-15 12:36:42.173,2019-09-15 12:36:42.173,0,126.86356,25.0,74,UTC+0900,6fBBpnPaJ6,e07ca960-9de8-83d4-e52b-d27c874ebe45,com.sec.android.app.shealth,,,,3,ced5db34-7371-6cb2-7628-1cfa2a4bfa78,
7.0,,2019-09-15 12:38:59.920,37.54832,,,Mostly cloudy,,1,WeatherNews_korea,2019-09-15 12:57:21.504,2019-09-15 12:57:21.504,0,126.86575,25.0,73,UTC+0900,6fBBpnPaJ6,bc0fb8d4-df17-3908-c9f8-47024e7b6085,com.sec.android.app.shealth,,,,3,819651fc-3449-a80b-a167-0208efa556ea,
7.0,,2019-09-15 12:59:12.520,37.54638,,,Mostly cloudy,,1,WeatherNews_korea,2019-09-15 13:40:06.452,2019-09-15 13:40:06.452,0,126.86521,25.0,74,UTC+0900,6fBBpnPaJ6,67959a12-4506-95bc-d6db-6b004fc361a6,com.sec.android.app.shealth,,,,3,348b2726-8a11-ff96-13c4-de7e5154b3bd,
7.0,,2019-09-15 14:05:52.880,37.536938,,,Mostly cloudy,,1,WeatherNews_korea,2019-09-15 14:23:35.543,2019-09-15 14:23:35.543,0,126.871574,24.0,70,UTC+0900,6fBBpnPaJ6,dfa885c4-e1be-c441-a5ff-d6d069a31410,com.sec.android.app.shealth,,,,3,14d45137-6f54-98ee-55cc-28b5cc825a4e,
7.0,,2019-09-15 14:26:42.040,37.541313,,,Mostly cloudy,,1,WeatherNews_korea,2019-09-15 14:58:22.512,2019-09-15 14:58:22.512,0,126.869,24.0,70,UTC+0900,6fBBpnPaJ6,db220362-584d-b400-5ed5-1d9bd46047f2,com.sec.android.app.shealth,,,,3,635ca034-bf3a-160d-019e-d73537d20ca3,
7.0,,2019-09-15 14:58:57.640,37.549095,,,Mostly cloudy,,1,WeatherNews_korea,2019-09-15 15:27:03.086,2019-09-15 15:27:03.086,0,126.86878,24.0,69,UTC+0900,6fBBpnPaJ6,5e90deae-2f3b-0555-46d3-f125f9b9b589,com.sec.android.app.shealth,,,,3,a1e8d213-2655-7937-22ee-d940897c2338,
7.0,,2019-09-16 03:40:26.420,37.506207,,,Mostly cloudy,,1,WeatherNews_korea,2019-09-16 04:00:52.461,2019-09-16 04:00:52.461,0,127.06509,28.0,48,UTC+0900,6fBBpnPaJ6,aa7d82cc-a1e1-775a-28d5-dc74bc0466fe,com.sec.android.app.shealth,,,,3,3c779640-7edf-2e80-2a94-ceffb972ffc2,
7.0,,2019-09-16 13:37:30.500,37.550922,,,Clear,,1,WeatherNews_korea,2019-09-16 13:53:05.525,2019-09-16 13:53:05.525,0,126.86212,25.0,37,UTC+0900,6fBBpnPaJ6,0912911c-5a93-1d0c-3802-3f1f6d39c4bc,com.sec.android.app.shealth,,,,18,77fd1e9f-c028-9342-a61c-cfc337d360a4,
7.0,,2019-09-18 04:51:23.570,37.52524,,,Sunny,,1,WeatherNews_korea,2019-09-18 05:03:45.175,2019-09-18 05:03:45.175,0,126.87503,26.0,37,UTC+0900,6fBBpnPaJ6,8fb8caf7-3f8e-c48b-13a8-fdda12d97596,com.sec.android.app.shealth,,,,1,eb7cd6d6-a71c-addc-218a-ffd7fcaef1f0,
7.0,,2019-09-18 07:00:07.980,37.527744,,,Sunny,,1,WeatherNews_korea,2019-09-18 07:13:17.491,2019-09-18 07:13:17.491,0,126.87533,26.0,30,UTC+0900,6fBBpnPaJ6,a1ec5f45-a255-3dc9-77a1-1532f7bac908,com.sec.android.app.shealth,,,,1,b074f303-4e4e-c1c1-88a0-24c9c23e814e,
5.0,,2019-09-28 06:31:28.640,37.53726,,,Cloudy,,1,WeatherNews_korea,2019-09-28 06:44:50.516,2019-09-28 06:44:50.516,0,126.89511,30.0,45,UTC+0900,eSltdGxx7w,8ec3ad2b-0435-d0d5-0f30-65ff21563082,com.sec.android.app.shealth,,,,3,49c25e98-2c00-cc0a-a532-bb471e371a2c,
6.0,,2019-09-28 10:29:51.580,37.552074,,,Clear,,1,WeatherNews_korea,2019-09-28 10:43:31.527,2019-09-28 10:43:31.527,0,126.91763,24.0,69,UTC+0900,eSltdGxx7w,c272ad1d-b7d2-12f7-053b-d9fe38ec727a,com.sec.android.app.shealth,,,,18,23c567b8-1767-b3e3-a82c-3ae48dcf7314,
6.0,,2019-09-30 05:26:32.580,37.511997,,,Sunny,,1,WeatherNews_korea,2019-09-30 05:41:27.487,2019-09-30 05:41:27.487,0,127.061745,28.0,44,UTC+0900,eSltdGxx7w,f8c2d778-80c8-f810-591d-16bd7d342739,com.sec.android.app.shealth,,,,1,15d8b712-a4fa-bf5f-a280-9ec220d23ab2,
6.0,,2019-09-30 11:16:33.920,37.537495,,,Clear,,1,WeatherNews_korea,2019-09-30 11:29:28.539,2019-09-30 11:29:28.539,0,127.00138,25.0,86,UTC+0900,eSltdGxx7w,a1be6919-319d-8484-dbcc-002b8854c292,com.sec.android.app.shealth,,,,18,f69b7787-aa4b-5164-c68a-ff01f905f697,
3.0,,2019-10-01 11:24:26.660,37.55544,,,Cloudy,,1,WeatherNews_korea,2019-10-01 11:41:00.599,2019-10-01 11:41:00.599,0,126.92155,25.0,77,UTC+0900,eSltdGxx7w,32191f44-a41b-9faa-8849-7a289748cb1a,com.sec.android.app.shealth,,,,3,e53378a6-5d95-27fe-4bb0-19655680d3d0,
3.0,,2019-10-01 15:11:28.500,37.5382,,,Cloudy,,1,WeatherNews_korea,2019-10-01 15:51:42.475,2019-10-01 15:51:42.475,0,126.8944,24.0,81,UTC+0900,eSltdGxx7w,16362205-5acd-44d5-0601-9ffca9a13c5e,com.sec.android.app.shealth,,,,3,d0384d85-3047-019e-2404-3d8b6469cbba,
3.0,,2019-10-06 12:20:37.420,37.554695,,,Cloudy,,1,WeatherNews_korea,2019-10-06 12:46:43.479,2019-10-06 12:46:43.479,0,126.85644,20.0,58,UTC+0900,eSltdGxx7w,e9ac33b9-93fb-f377-1f34-ea039899437e,com.sec.android.app.shealth,,,,3,29bbf229-4144-6db0-b113-af72039a807a,
2.0,,2019-10-07 07:45:05.770,37.656414,,,Rain,,1,WeatherNews_korea,2019-10-07 07:59:51.570,2019-10-07 07:59:51.570,0,126.771194,14.0,96,UTC+0900,eSltdGxx7w,fb9ecc82-73fd-38a0-434f-e74f4bc3b2d2,com.sec.android.app.shealth,,,,5,2107c9f9-50de-aff6-0f03-2e8e7da58e43,
6.0,,2019-10-08 17:07:44.590,37.540203,,,Clear,,1,WeatherNews_korea,2019-10-08 17:22:17.570,2019-10-08 17:22:17.570,0,126.894325,11.0,53,UTC+0900,eSltdGxx7w,012b0b1a-27e1-bc66-325b-bbc48976d45a,com.sec.android.app.shealth,,,,18,80948757-98bc-5b56-02da-a6c2f768e124,
6.0,,2019-10-09 07:02:56.360,37.52842,,,Cloudy,,1,WeatherNews_korea,2019-10-09 07:15:28.213,2019-10-09 07:15:28.213,0,126.875626,20.0,31,UTC+0900,eSltdGxx7w,552c348b-d0bb-01bf-7cde-034d26e2d6d8,com.sec.android.app.shealth,,,,3,e3c35a47-6eb6-ae49-f643-7dc5dccb5641,
3.0,,2019-10-09 12:20:47.680,37.52595,,,Clear,,1,WeatherNews_korea,2019-10-09 12:36:59.917,2019-10-09 12:36:59.917,0,126.87575,16.0,45,UTC+0900,eSltdGxx7w,3883468e-0699-975e-5545-7da813162829,com.sec.android.app.shealth,,,,18,69e0e32d-34db-132f-3aa6-46186b3b3a9c,
3.0,,2019-10-09 14:10:20.980,37.550316,,,Clear,,1,WeatherNews_korea,2019-10-09 14:28:52.822,2019-10-09 14:28:52.822,0,126.86099,14.0,51,UTC+0900,eSltdGxx7w,81c153f8-5322-b645-9e43-a2caf3c7cb83,com.sec.android.app.shealth,,,,18,11c09ca3-759e-2682-de31-3d3ef23da132,
6.0,,2019-10-10 12:58:26.660,37.534195,,,Cloudy,,1,WeatherNews_korea,2019-10-10 13:13:50.595,2019-10-10 13:13:50.595,0,126.98743,17.0,91,UTC+0900,eSltdGxx7w,fe937de8-4895-c616-f346-742ae4463e8e,com.sec.android.app.shealth,,,,3,8a53ca61-8764-2668-83a0-774c477a86e1,
5.0,,2019-10-12 08:41:54.820,37.538513,,,Sunny,,1,WeatherNews_korea,2019-10-12 09:00:30.380,2019-10-12 09:00:30.380,0,126.89444,20.0,45,UTC+0900,eSltdGxx7w,a9c8eb07-c6e2-3822-23d7-2ca4759c9318,com.sec.android.app.shealth,,,,1,55f96764-d830-a227-c109-b97f44df4c50,
5.0,,2019-10-12 14:48:37.860,37.549812,,,Clear,,1,WeatherNews_korea,2019-10-12 15:04:59.553,2019-10-12 15:04:59.553,0,126.9182,14.0,58,UTC+0900,eSltdGxx7w,34ebf55b-6cff-2078-7c06-c04a22fc15fd,com.sec.android.app.shealth,,,,18,3bbc5196-5296-3268-4a84-5172f6d85c61,
5.0,,2019-10-14 06:27:05.760,37.54609,,,Sunny,,1,WeatherNews_korea,2019-10-14 06:40:15.546,2019-10-14 06:40:15.546,0,126.91424,18.0,41,UTC+0900,eSltdGxx7w,6801a37d-896d-314d-cd94-c4ad860b13ca,com.sec.android.app.shealth,,,,1,8f43af98-106d-a8f5-e08f-d907570f2bba,
5.0,,2019-10-14 06:45:03.320,37.54703,,,Sunny,,1,WeatherNews_korea,2019-10-14 07:17:24.528,2019-10-14 07:17:24.528,0,126.91299,17.0,41,UTC+0900,eSltdGxx7w,c73b2265-835a-83fc-c2e6-e541f2b83449,com.sec.android.app.shealth,,,,1,466bec44-9e0d-075b-9858-d1b87223043d,
5.0,,2019-10-14 13:31:15.460,37.55307,,,Clear,,1,WeatherNews_korea,2019-10-14 13:46:52.487,2019-10-14 13:46:52.487,0,126.912315,11.0,45,UTC+0900,eSltdGxx7w,eac22d80-3d16-5c24-67ed-940632c8f28e,com.sec.android.app.shealth,,,,18,838d24cf-51a9-75c7-3d42-c9dd05ca6189,
5.0,,2019-10-15 09:25:11.680,37.535786,,,Clear,,1,WeatherNews_korea,2019-10-15 09:45:06.679,2019-10-15 09:45:06.679,0,126.89716,18.0,52,UTC+0900,eSltdGxx7w,b764326c-1e95-0a6a-44c5-da7ec684c43d,com.sec.android.app.shealth,,,,18,f7c893e0-380c-24ca-935c-3422c269c469,
5.0,,2019-10-16 06:58:30.580,37.528015,,,Mostly cloudy,,1,WeatherNews_korea,2019-10-16 07:12:55.613,2019-10-16 07:12:55.613,0,126.875435,20.0,37,UTC+0900,eSltdGxx7w,09915da3-d95c-5e4d-4d42-df7ff14ed7ba,com.sec.android.app.shealth,,,,3,8b046042-d0ab-3071-6eae-3a81de1f7256,
4.0,,2019-10-16 12:06:02.400,37.526268,,,Cloudy,,1,WeatherNews_korea,2019-10-16 12:26:59.609,2019-10-16 12:26:59.609,0,126.87538,16.0,59,UTC+0900,eSltdGxx7w,f755e5df-b78a-d799-e8bd-f7136e3281a7,com.sec.android.app.shealth,,,,3,e3ce76e1-7bdd-d414-bb2f-bf2f46048336,
3.0,,2019-10-18 06:07:56.600,37.550396,,,Mostly cloudy,,1,WeatherNews_korea,2019-10-18 06:25:37.616,2019-10-18 06:25:37.616,0,126.918106,23.0,49,UTC+0900,eSltdGxx7w,3b3f3ca0-5b3c-bef6-dcf5-dd9f3345f146,com.sec.android.app.shealth,,,,3,94270ba0-68c5-6e83-9767-df77a1732ac6,
4.0,,2019-10-18 09:57:44.360,37.533825,,,Mostly cloudy,,1,WeatherNews_korea,2019-10-18 10:19:20.616,2019-10-18 10:19:20.616,0,126.99121,20.0,63,UTC+0900,eSltdGxx7w,3fcddd5e-d5e0-e35e-931e-f8091764a29a,com.sec.android.app.shealth,,,,3,85ca3dc2-478d-204f-47b6-a451b786fa79,
4.0,,2019-10-18 11:45:01.230,37.55029,,,Clear,,1,WeatherNews_korea,2019-10-18 11:58:44.634,2019-10-18 11:58:44.634,0,126.913994,18.0,57,UTC+0900,eSltdGxx7w,d73bdfbf-d3e7-25c9-9d18-194afd0fa16f,com.sec.android.app.shealth,,,,18,6ebd96cd-82de-76da-8fbd-9ae6eb95cadf,
4.0,,2019-10-18 12:13:09.240,37.550564,,,Clear,,1,WeatherNews_korea,2019-10-18 12:28:01.239,2019-10-18 12:28:01.239,0,126.86113,19.0,58,UTC+0900,eSltdGxx7w,9c90fe7b-0a65-afd3-4c65-2dde71fd0411,com.sec.android.app.shealth,,,,18,3ce90027-7ec5-0347-015d-199a4e54cb1d,
1.0,,2019-10-20 03:36:54.160,21.275034,,,Sunny,,1,WeatherNews_korea,2019-10-20 04:34:20.246,2019-10-20 04:34:20.246,0,-157.82455,29.277779,68,UTC+0000,eSltdGxx7w,fdf52b9b-d5be-15cd-1bca-ffeabe2bde77,com.sec.android.app.shealth,,,,1,31cf81c2-2839-a3b4-2c14-890a854d701f,
1.0,,2019-10-20 05:17:17.540,21.273493,,,Clear,,1,WeatherNews_korea,2019-10-20 05:31:21.690,2019-10-20 05:31:21.690,0,-157.82303,27.38889,74,UTC+0000,eSltdGxx7w,2748ea0b-0506-8e69-f7b5-9a47127ab70d,com.sec.android.app.shealth,,,,18,636bdec1-35bf-471d-5055-94ce9ba76158,
1.0,,2019-10-20 05:37:14.460,21.274788,,,Clear,,1,WeatherNews_korea,2019-10-20 05:53:41.734,2019-10-20 05:53:41.734,0,-157.82448,27.38889,74,UTC+0000,eSltdGxx7w,e83ceaf6-0cda-0ece-5624-d7662936722e,com.sec.android.app.shealth,,,,18,1f73435c-52d5-c04b-fc50-8101ba1c7c7e,
1.0,,2019-10-20 07:19:41.600,21.27499,,,Clear,,1,WeatherNews_korea,2019-10-20 07:44:48.630,2019-10-20 07:44:48.630,0,-157.82416,26.277779,80,UTC+0000,eSltdGxx7w,368b89a2-551b-2479-bfd9-5710cff1a679,com.sec.android.app.shealth,,,,18,7659d1d3-1062-7632-622d-8cf804212efe,
1.0,,2019-10-21 05:05:20.690,21.275923,,,Clear,,1,WeatherNews_korea,2019-10-21 05:21:02.575,2019-10-21 05:21:02.575,0,-157.82439,27.0,74,UTC+0000,eSltdGxx7w,18b6c405-9aec-574d-23ce-778bb85a30e9,com.sec.android.app.shealth,,,,18,170e005c-0893-4e1d-6409-629bb66d3580,
1.0,,2019-10-21 07:12:52.490,21.273384,,,Clear,,1,WeatherNews_korea,2019-10-21 07:25:46.871,2019-10-21 07:25:46.871,0,-157.82355,25.88889,79,UTC+0000,eSltdGxx7w,187cdfb5-a142-1bdc-2f8e-4c471e07dc2e,com.sec.android.app.shealth,,,,18,92eb17d9-98ff-6c6f-4ec9-88569edf319d,
1.0,,2019-10-22 05:16:36.140,21.274275,,,Clear,,1,WeatherNews_korea,2019-10-22 05:49:45.630,2019-10-22 05:49:45.630,0,-157.82423,27.555555,75,UTC+0000,eSltdGxx7w,818b8aa9-20bf-c5ea-f5cc-34c7dcedd48c,com.sec.android.app.shealth,,,,18,3e5bae8a-6d46-bbed-652d-3a267f33d868,
1.0,,2019-10-22 07:40:12.720,21.300926,,,Clear,,1,WeatherNews_korea,2019-10-22 07:53:53.584,2019-10-22 07:53:53.584,0,-157.86073,26.666668,78,UTC+0000,eSltdGxx7w,671e0850-86e4-639c-cceb-891a78b1a4c7,com.sec.android.app.shealth,,,,18,7976217b-5d56-eb37-7b77-2f358531536c,
1.0,,2019-10-22 08:29:10.420,21.278845,,,Clear,,1,WeatherNews_korea,2019-10-22 08:49:30.519,2019-10-22 08:49:30.519,0,-157.82909,26.5,78,UTC+0000,eSltdGxx7w,9c9aa347-9791-376d-7459-a04522e1d1e1,com.sec.android.app.shealth,,,,18,c05f7891-f135-bb70-4257-c20c10c58777,
1.0,,2019-10-22 08:50:00.740,21.277805,,,Clear,,1,WeatherNews_korea,2019-10-22 09:31:47.603,2019-10-22 09:31:47.603,0,-157.82689,26.5,78,UTC+0000,eSltdGxx7w,e8377bd4-2d74-e26f-47fd-ee9392161488,com.sec.android.app.shealth,,,,18,57a7ffaf-014b-b828-b666-ece2f6141895,
1.0,,2019-10-22 10:30:18.560,21.273367,,,Clear,,1,WeatherNews_korea,2019-10-22 10:43:07.538,2019-10-22 10:43:07.538,0,-157.82188,26.0,79,UTC+0000,eSltdGxx7w,0cd450e9-0485-93c7-e558-02658ada4fc6,com.sec.android.app.shealth,,,,18,0f8bb00e-1e2b-7df7-8350-4c51be0f90e1,
4.0,,2019-10-29 04:35:36.740,37.539352,,,Sunny,,1,WeatherNews_korea,2019-10-29 04:57:44.583,2019-10-29 04:57:44.583,0,126.89454,18.0,36,UTC+0900,eSltdGxx7w,5affa453-935f-8d72-53af-c6c8f3fcbb71,com.sec.android.app.shealth,,,,1,b7a28d01-4060-f7e6-4d85-3233fcfcc723,
4.0,,2019-10-29 09:45:25.000,37.54837,,,Clear,,1,WeatherNews_korea,2019-10-29 10:04:02.242,2019-10-29 10:04:02.242,0,126.919,14.0,49,UTC+0900,eSltdGxx7w,d81c3c6b-3344-e5d9-584d-9bc27a789385,com.sec.android.app.shealth,,,,18,1c62de69-cb05-e026-e2e7-ec40b78e0af0,
3.0,,2019-10-30 12:06:41.400,37.52432,,,Clear,,1,WeatherNews_korea,2019-10-30 12:31:41.711,2019-10-30 12:31:41.711,0,126.87655,13.0,64,UTC+0900,eSltdGxx7w,c001a7f8-a666-61a8-9724-88669c2bc6c7,com.sec.android.app.shealth,,,,18,b28a2fdc-2bb9-a504-1f38-dfa69b7c4411,
4.0,,2019-10-31 08:19:11.860,37.534637,,,Cloudy,,1,WeatherNews_korea,2019-10-31 08:34:56.234,2019-10-31 08:34:56.234,0,126.9917,19.0,75,UTC+0900,eSltdGxx7w,517a344f-4b16-405c-7cd1-36c31465c153,com.sec.android.app.shealth,,,,3,6dcbf27a-74ec-c083-47ae-6ab92799c11c,
4.0,,2019-10-31 14:23:06.140,37.55052,,,Clear,,1,WeatherNews_korea,2019-10-31 14:39:46.886,2019-10-31 14:39:46.886,0,126.86258,16.0,91,UTC+0900,eSltdGxx7w,8283f432-3755-6c29-6eba-cd90c48b0b50,com.sec.android.app.shealth,,,,18,3c00ed8d-22fe-6ab5-e820-8eb4bca78244,
3.0,,2019-11-01 09:36:19.710,37.534313,,,Cloudy,,1,WeatherNews_korea,2019-11-01 10:06:36.607,2019-11-01 10:06:36.607,0,126.992485,17.0,65,UTC+0900,eSltdGxx7w,a9f09242-e177-1edd-e009-2c5b96dddd87,com.sec.android.app.shealth,,,,3,ce3a5d22-8a96-888e-af3b-83d2ff54145b,
