com.samsung.shealth.stand_day_summary,6320001,2
create_sh_ver,stand_time,modify_sh_ver,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
,393216,,2021-06-28 09:53:25.244,2021-06-27 15:00:03.801,eSltdGxx7w,com.sec.android.app.shealth,c7bd0415-fe8e-9045-b8f0-dda314c8b1ff,1624838400000,
,655360,,2021-06-29 10:31:45.265,2021-06-28 15:00:06.791,eSltdGxx7w,com.sec.android.app.shealth,5d99acb8-3881-0ac2-f47b-dc5be7259b9f,1624924800000,
,1179648,,2021-06-30 11:34:00.382,2021-06-29 15:00:06.820,eSltdGxx7w,com.sec.android.app.shealth,88c221ba-8f37-fe57-16f4-0a59d4120c87,1625011200000,
,1058816,,2021-07-01 11:31:46.352,2021-06-30 15:00:03.956,eSltdGxx7w,com.sec.android.app.shealth,6fbf9bf0-886b-f80c-2a45-f4c94ada696e,1625097600000,
,1114112,,2021-07-02 11:42:41.372,2021-07-01 15:00:05.550,eSltdGxx7w,com.sec.android.app.shealth,b30b2b0c-5052-aae3-d954-c31e577cea52,1625184000000,
,0,,2021-07-02 15:00:04.927,2021-07-02 15:00:04.927,eSltdGxx7w,com.sec.android.app.shealth,2f5fc5b4-2a4c-1572-1dac-c74262a83906,1625270400000,
,2359296,,2021-07-04 12:04:30.371,2021-07-03 15:00:04.648,eSltdGxx7w,com.sec.android.app.shealth,06e31d13-09d0-3dc0-6672-a34249c49439,1625356800000,
,589824,,2021-07-05 10:18:22.226,2021-07-04 15:00:06.834,eSltdGxx7w,com.sec.android.app.shealth,465ba2b6-fffe-5654-06dc-b6fd6072f628,1625443200000,
,4325376,,2021-07-06 13:29:07.311,2021-07-05 15:00:06.883,eSltdGxx7w,com.sec.android.app.shealth,8a5d80ec-4709-a244-3cf6-41f4d1d7a352,1625529600000,
,431104,,2021-07-07 09:38:13.317,2021-07-06 15:00:04.932,eSltdGxx7w,com.sec.android.app.shealth,b5cfcc65-130f-74b7-8c83-e12c84761d10,1625616000000,
,1048576,,2021-07-08 11:59:13.243,2021-07-07 15:00:02.538,eSltdGxx7w,com.sec.android.app.shealth,3e784b01-daa8-5986-1db2-02223b091e91,1625702400000,
,2359296,,2021-07-09 12:17:27.242,2021-07-08 15:00:08.112,eSltdGxx7w,com.sec.android.app.shealth,203ec4ba-b732-57cc-583a-5ba7cdf59d98,1625788800000,
,8421376,,2021-07-10 14:32:10.261,2021-07-09 15:00:04.807,eSltdGxx7w,com.sec.android.app.shealth,aceb5e62-c65e-2093-7484-ae0991bc8855,1625875200000,
,0,,2021-07-10 15:00:04.003,2021-07-10 15:00:04.003,eSltdGxx7w,com.sec.android.app.shealth,2ce2b9c7-2f7b-9f77-8c6c-2d1502adc84e,1625961600000,
,720896,,2021-07-12 10:28:27.386,2021-07-11 15:00:06.754,eSltdGxx7w,com.sec.android.app.shealth,3b2e5aac-be8a-ff5a-7814-ed6b8eaff1c3,1626048000000,
,562432,,2021-07-13 10:38:08.967,2021-07-12 15:00:05.546,eSltdGxx7w,com.sec.android.app.shealth,d18b4473-471d-9843-34d6-492cc1a77165,1626134400000,
,297216,,2021-07-14 09:00:59.273,2021-07-13 15:00:05.902,eSltdGxx7w,com.sec.android.app.shealth,76bc4a72-4278-81d5-21a5-621f7c439c0b,1626220800000,
,2621440,,2021-07-15 12:45:12.303,2021-07-14 15:00:06.860,eSltdGxx7w,com.sec.android.app.shealth,a23511c5-fe9d-c842-8ff1-d08f29ee2a8d,1626307200000,
,2097152,,2021-07-16 12:59:25.355,2021-07-15 15:00:03.862,eSltdGxx7w,com.sec.android.app.shealth,4a944ceb-2003-91d1-3873-feb5e1d6ad38,1626393600000,
,4785152,,2021-07-17 13:03:06.342,2021-07-16 15:00:03.916,eSltdGxx7w,com.sec.android.app.shealth,b6d5cfed-035c-616e-066d-7378fbd19214,1626480000000,
,4194304,,2021-07-18 13:07:57.275,2021-07-17 15:00:09.670,eSltdGxx7w,com.sec.android.app.shealth,a8554b75-2bf6-b685-f439-7f8b79ec8f91,1626566400000,
,1114112,,2021-07-19 11:59:52.291,2021-07-18 15:00:04.105,eSltdGxx7w,com.sec.android.app.shealth,edb2b803-4a6a-3067-3ed2-90769351df58,1626652800000,
,1048576,,2021-07-20 11:46:54.278,2021-07-19 15:00:03.765,eSltdGxx7w,com.sec.android.app.shealth,caf128d7-dc82-4dc2-2156-0e6a011544c3,1626739200000,
,2239488,,2021-07-21 12:45:22.334,2021-07-20 15:00:05.909,eSltdGxx7w,com.sec.android.app.shealth,d15c1011-2d93-b240-10f4-19b658717376,1626825600000,
,1332224,,2021-07-22 11:43:23.301,2021-07-21 15:00:06.670,eSltdGxx7w,com.sec.android.app.shealth,4218d121-494f-abad-82a3-19de7294f051,1626912000000,
,3342336,,2021-07-23 12:58:45.304,2021-07-22 15:00:05.392,eSltdGxx7w,com.sec.android.app.shealth,13030a41-34dd-e4f9-e162-217e5d1800e3,1626998400000,
,3145728,,2021-07-24 12:37:09.273,2021-07-23 15:00:06.266,eSltdGxx7w,com.sec.android.app.shealth,9b79e6b4-e531-0b45-7312-150ab1aef4b5,1627084800000,
,0,,2021-07-24 15:00:06.252,2021-07-24 15:00:06.252,eSltdGxx7w,com.sec.android.app.shealth,42a164ec-9af3-7e2b-67e3-4fcf1a6621f2,1627171200000,
,2097152,,2021-07-26 12:59:26.307,2021-07-25 15:00:04.570,eSltdGxx7w,com.sec.android.app.shealth,3cb95855-77c2-fde3-57b5-a09aa7a4b0cc,1627257600000,
,688128,,2021-07-27 10:39:18.247,2021-07-26 15:00:05.713,eSltdGxx7w,com.sec.android.app.shealth,e81dd259-1789-e9c6-96e2-652c82cde9ab,1627344000000,
,1744896,,2021-07-28 11:43:19.320,2021-07-27 15:00:05.852,eSltdGxx7w,com.sec.android.app.shealth,f6c1f9f5-2954-ee12-eb4d-0dd8348cf991,1627430400000,
,4718592,,2021-07-29 13:20:10.308,2021-07-28 15:00:08.108,eSltdGxx7w,com.sec.android.app.shealth,31d904c0-ba19-75d3-817c-0828f24b8e37,1627516800000,
,1572864,,2021-07-30 11:57:43.313,2021-07-29 15:00:02.709,eSltdGxx7w,com.sec.android.app.shealth,0c9ae665-6da0-e6ad-289c-f91ebc8030fa,1627603200000,
,0,,2021-07-30 15:00:05.877,2021-07-30 15:00:05.877,eSltdGxx7w,com.sec.android.app.shealth,e48b592a-3cf6-cfcf-679e-bf89663fdb44,1627689600000,
,2097152,,2021-08-01 12:23:26.253,2021-07-31 15:00:04.701,eSltdGxx7w,com.sec.android.app.shealth,5b674d3a-5ce3-876a-2ef4-f66625b489bc,1627776000000,
,589824,,2021-08-02 10:05:55.242,2021-08-01 15:00:05.955,eSltdGxx7w,com.sec.android.app.shealth,d0d6166b-4067-a9cb-b77e-7814cddadd20,1627862400000,
,622592,,2021-08-03 10:56:16.255,2021-08-02 15:00:06.450,eSltdGxx7w,com.sec.android.app.shealth,a2afb0b0-47f7-d2f5-44dd-cd62d031a143,1627948800000,
,262144,,2021-08-04 09:34:23.254,2021-08-03 15:00:03.722,eSltdGxx7w,com.sec.android.app.shealth,0fb72027-6883-4cf8-2b80-2c32232322fb,1628035200000,
,393216,,2021-08-05 09:06:04.245,2021-08-04 15:00:03.645,eSltdGxx7w,com.sec.android.app.shealth,c9e0a36e-2f67-3b9d-5bf5-99f50ca24b63,1628121600000,
,0,,2021-08-05 15:00:03.997,2021-08-05 15:00:03.997,eSltdGxx7w,com.sec.android.app.shealth,6e8ce0eb-e4e3-abd2-fbe9-bcb5076c6150,1628208000000,
,0,,2021-08-06 15:00:05.647,2021-08-06 15:00:05.646,eSltdGxx7w,com.sec.android.app.shealth,518da5de-9c99-590b-143f-b9f8c2d36dbc,1628294400000,
,0,,2021-08-07 15:00:05.175,2021-08-07 15:00:05.175,eSltdGxx7w,com.sec.android.app.shealth,af6326be-95bc-7da1-462a-106481780736,1628380800000,
,0,,2021-08-08 15:00:06.825,2021-08-08 15:00:06.825,eSltdGxx7w,com.sec.android.app.shealth,f027597c-ee6d-b170-1f0a-39965b452175,1628467200000,
,1310720,,2021-08-10 11:55:50.296,2021-08-09 15:00:05.609,eSltdGxx7w,com.sec.android.app.shealth,9073f421-3831-54ee-c69d-586143144fec,1628553600000,
,2,,2021-08-10 16:10:03.298,2021-08-10 15:00:04.241,eSltdGxx7w,com.sec.android.app.shealth,f40f6fc5-8855-84b7-2f88-b1c8bd25afbc,1628640000000,
,674816,,2021-08-12 10:55:25.297,2021-08-11 15:00:04.896,eSltdGxx7w,com.sec.android.app.shealth,24b13247-353d-8cb8-6dd4-fa4d8073abf1,1628726400000,
,9568256,,2021-08-13 14:28:14.254,2021-08-12 15:00:04.740,eSltdGxx7w,com.sec.android.app.shealth,02890fc0-6b74-9cae-4d43-03d7230cb895,1628812800000,
,10485760,,2021-08-14 14:23:46.650,2021-08-13 15:00:03.881,eSltdGxx7w,com.sec.android.app.shealth,6c465e77-a278-31f2-d363-5f24cba7c17b,1628899200000,
,2097152,,2021-08-15 12:58:07.306,2021-08-14 15:00:07.681,eSltdGxx7w,com.sec.android.app.shealth,876db500-2ae1-f392-0405-26800ca2d01b,1628985600000,
,1261568,,2021-08-16 11:14:12.337,2021-08-15 15:00:05.745,eSltdGxx7w,com.sec.android.app.shealth,8b7a6214-9c8d-e20f-f4bb-f80bc717561a,1629072000000,
,1507328,,2021-08-17 11:35:00.261,2021-08-16 15:00:03.714,eSltdGxx7w,com.sec.android.app.shealth,b82f8a62-b9b6-7b43-2650-40f8ee3f5f12,1629158400000,
,262144,,2021-08-18 09:22:34.287,2021-08-17 15:00:07.731,eSltdGxx7w,com.sec.android.app.shealth,600e34a1-b742-4812-da70-b898756b3d7c,1629244800000,
,1179648,,2021-08-19 11:17:59.271,2021-08-18 15:00:06.792,eSltdGxx7w,com.sec.android.app.shealth,f5995e71-3c15-2e70-184e-c83db251e2b9,1629331200000,
,1179648,,2021-08-20 11:41:23.264,2021-08-19 15:00:03.911,eSltdGxx7w,com.sec.android.app.shealth,659ef787-b049-4367-d52a-68e03d9cbb63,1629417600000,
,66560,,2021-08-21 07:44:14.293,2021-08-20 15:00:03.913,eSltdGxx7w,com.sec.android.app.shealth,cbbd521b-2db4-dbed-962a-279cb13192ec,1629504000000,
,0,,2021-08-21 15:00:03.755,2021-08-21 15:00:03.755,eSltdGxx7w,com.sec.android.app.shealth,99dc67b1-f6b8-60ed-9a26-bf1c47261a33,1629590400000,
,819200,,2021-08-23 10:18:19.284,2021-08-22 15:00:06.155,eSltdGxx7w,com.sec.android.app.shealth,4e382841-a42b-9efc-9a4f-e9b9aeca4402,1629676800000,
,256,,2021-08-23 23:41:44.226,2021-08-23 15:00:04.108,eSltdGxx7w,com.sec.android.app.shealth,a7833e94-1b57-99bd-cb20-345c0f086ca6,1629763200000,
,0,,2021-08-24 15:00:07.351,2021-08-24 15:00:07.351,eSltdGxx7w,com.sec.android.app.shealth,4ea34a60-53b0-afaf-9c15-5d30c9a95e73,1629849600000,
,65536,,2021-08-26 07:56:39.657,2021-08-25 15:00:02.844,eSltdGxx7w,com.sec.android.app.shealth,d0a0939b-44c0-946c-53c8-961e97a4c5a6,1629936000000,
,1048576,,2021-08-27 11:45:33.340,2021-08-26 15:00:11.171,eSltdGxx7w,com.sec.android.app.shealth,5cb8ae80-bdd0-d272-22eb-eeaeb343f27c,1630022400000,
,4194304,,2021-08-28 13:41:45.379,2021-08-27 15:00:04.933,eSltdGxx7w,com.sec.android.app.shealth,d6c50c1f-1e83-3a53-19ba-b4f63c3df936,1630108800000,
,1376256,,2021-08-29 11:06:02.246,2021-08-28 15:00:04.418,eSltdGxx7w,com.sec.android.app.shealth,ac6d9cd1-455c-eecb-1703-4b1b127a52a1,1630195200000,
,2621440,,2021-08-30 12:10:20.481,2021-08-29 15:00:04.690,eSltdGxx7w,com.sec.android.app.shealth,c8d02727-409b-7b79-c38b-41acfc086cd0,1630281600000,
,32768,,2021-08-31 06:40:12.606,2021-08-30 15:00:02.919,eSltdGxx7w,com.sec.android.app.shealth,0f83007f-b712-f2fa-09d5-d3ac41c41474,1630368000000,
,557056,,2021-09-01 10:17:54.263,2021-08-31 15:00:07.760,eSltdGxx7w,com.sec.android.app.shealth,05b4203e-34f8-4795-728f-146781807863,1630454400000,
,673792,,2021-09-02 10:22:22.293,2021-09-01 15:00:10.239,eSltdGxx7w,com.sec.android.app.shealth,c4fe62c2-2e3b-2ce8-13b1-7693bd8dad04,1630540800000,
,1277952,,2021-09-03 11:13:48.289,2021-09-02 15:00:04.675,eSltdGxx7w,com.sec.android.app.shealth,fed649fe-6ff2-fb06-dd9f-ebaad4dd9a5b,1630627200000,
,3145728,,2021-09-04 12:17:40.371,2021-09-03 15:00:07.607,eSltdGxx7w,com.sec.android.app.shealth,de9688ef-6b3c-95a5-176f-3cdbc9a29d57,1630713600000,
,524288,,2021-09-05 10:27:40.267,2021-09-04 15:00:05.101,eSltdGxx7w,com.sec.android.app.shealth,26d0dced-ee5b-fa66-fc5a-3c43b6f8d49a,1630800000000,
,5390336,,2021-09-06 13:55:14.326,2021-09-05 15:00:06.521,eSltdGxx7w,com.sec.android.app.shealth,1e22f57b-593b-2f41-88e8-a4a29ebf57c2,1630886400000,
,0,,2021-09-06 15:00:05.699,2021-09-06 15:00:05.699,eSltdGxx7w,com.sec.android.app.shealth,1c373b20-d2d4-6466-e0ae-bc47c0f5c861,1630972800000,
,1441794,,2021-09-08 11:59:16.348,2021-09-07 15:00:05.451,eSltdGxx7w,com.sec.android.app.shealth,512a2d76-8431-8baf-62b2-5cc8891d5962,1631059200000,
,1048576,,2021-09-09 11:39:54.940,2021-09-08 15:00:03.257,eSltdGxx7w,com.sec.android.app.shealth,8b0acf64-f261-fbb0-9b7a-d48f4616f9ab,1631145600000,
,262144,,2021-09-10 09:47:09.310,2021-09-09 15:00:04.080,eSltdGxx7w,com.sec.android.app.shealth,52413d19-b314-c29a-1299-3189676f8c88,1631232000000,
,0,,2021-09-10 15:00:04.823,2021-09-10 15:00:04.823,eSltdGxx7w,com.sec.android.app.shealth,5eb7bdbf-5e8d-a79a-f199-1e53346ccca2,1631318400000,
,10633216,,2021-09-12 14:22:07.275,2021-09-11 15:00:06.869,eSltdGxx7w,com.sec.android.app.shealth,35da6193-df46-6ac6-5169-ea672488ace4,1631404800000,
,1179648,,2021-09-13 11:58:43.279,2021-09-12 15:00:04.282,eSltdGxx7w,com.sec.android.app.shealth,0ef73b8a-5fcd-93f7-24f9-ab7a56a41250,1631491200000,
,1703936,,2021-09-14 11:16:19.315,2021-09-13 15:00:06.800,eSltdGxx7w,com.sec.android.app.shealth,322c14bf-6fdb-2efc-d65c-964acc6d9b23,1631577600000,
,0,,2021-09-14 15:00:04.507,2021-09-14 15:00:04.507,eSltdGxx7w,com.sec.android.app.shealth,2f345acf-9bd5-7a5f-70ce-c96b42452b60,1631664000000,
,0,,2021-09-15 15:00:08.900,2021-09-15 15:00:08.900,eSltdGxx7w,com.sec.android.app.shealth,0a8c01dd-a2cf-85a8-f729-c1288af0a18f,1631750400000,
,2621440,,2021-09-17 12:53:47.286,2021-09-16 15:00:03.081,eSltdGxx7w,com.sec.android.app.shealth,f9c56503-08cb-ec48-a8e5-93309b3c1ff9,1631836800000,
,0,,2021-09-17 15:00:04.045,2021-09-17 15:00:04.045,eSltdGxx7w,com.sec.android.app.shealth,d4406ef5-dde4-e71d-209d-27d29311490f,1631923200000,
,4194304,,2021-09-19 13:36:26.321,2021-09-18 15:00:06.881,eSltdGxx7w,com.sec.android.app.shealth,21e217da-ab21-2848-001a-06ad88a528a1,1632009600000,
,0,,2021-09-19 15:00:04.560,2021-09-19 15:00:04.560,eSltdGxx7w,com.sec.android.app.shealth,026f6542-ef5b-322e-3081-a3e50878a714,1632096000000,
,4194304,,2021-09-21 13:02:43.259,2021-09-20 15:00:04.816,eSltdGxx7w,com.sec.android.app.shealth,15e24617-47af-ca8e-5b9e-2c7198da3ac3,1632182400000,
,2228224,,2021-09-22 12:03:07.352,2021-09-21 15:00:07.671,eSltdGxx7w,com.sec.android.app.shealth,f11046cc-e922-098f-da5e-54b9dfda9462,1632268800000,
,20992,,2021-09-23 05:32:49.710,2021-09-22 15:00:06.926,eSltdGxx7w,com.sec.android.app.shealth,b45f3727-017e-2299-cf33-2e0144564683,1632355200000,
,3440640,,2021-09-24 12:52:22.362,2021-09-23 15:00:03.715,eSltdGxx7w,com.sec.android.app.shealth,ad90fefc-0dfe-f575-389e-27b22e2d9346,1632441600000,
,8388608,,2021-09-25 14:39:24.404,2021-09-24 15:00:11.929,eSltdGxx7w,com.sec.android.app.shealth,7ebf9d20-b59c-bb3d-a596-b4f0e406848b,1632528000000,
,2129931,,2021-09-26 12:41:00.312,2021-09-25 15:00:08.320,eSltdGxx7w,com.sec.android.app.shealth,3f9465ed-1685-1460-041c-45c59470cc63,1632614400000,
,1146880,,2021-09-27 11:58:32.708,2021-09-26 15:00:03.618,eSltdGxx7w,com.sec.android.app.shealth,75eb1f64-4427-2b68-71ec-ee94d8ddb057,1632700800000,
,1310720,,2021-09-28 11:56:09.231,2021-09-27 15:00:05.050,eSltdGxx7w,com.sec.android.app.shealth,b9b8c928-cfaf-98e9-7d36-b5e401adf1ed,1632787200000,
,2228224,,2021-09-29 12:26:39.311,2021-09-28 15:00:06.065,eSltdGxx7w,com.sec.android.app.shealth,506c20fd-cc7e-441c-7bca-425f95d672d1,1632873600000,
,2129920,,2021-09-30 12:18:34.253,2021-09-29 15:00:02.821,eSltdGxx7w,com.sec.android.app.shealth,d2436e16-e17a-796c-ecd9-fab4526388fb,1632960000000,
,2097152,,2021-10-01 12:28:59.335,2021-09-30 15:00:13.848,eSltdGxx7w,com.sec.android.app.shealth,a1eef80e-5fb6-0541-00ed-7fa2eef78d0e,1633046400000,
,2097152,,2021-10-02 12:32:42.249,2021-10-01 15:00:06.998,eSltdGxx7w,com.sec.android.app.shealth,71438cfd-1aad-ec94-59a5-5e7c60016468,1633132800000,
,4325376,,2021-10-03 13:07:54.409,2021-10-02 15:00:05.920,eSltdGxx7w,com.sec.android.app.shealth,531dc086-4387-ee50-4d7f-3bbffc71ec0f,1633219200000,
,0,,2021-10-03 15:00:03.774,2021-10-03 15:00:03.774,eSltdGxx7w,com.sec.android.app.shealth,a25f6f05-e3d6-6009-aceb-f0d7dfc5d0b2,1633305600000,
,1310720,,2021-10-05 11:56:27.311,2021-10-04 15:00:07.020,eSltdGxx7w,com.sec.android.app.shealth,ead164ac-c6d1-7bbd-f307-fb745c6d36d8,1633392000000,
,4227072,,2021-10-06 13:25:17.296,2021-10-05 15:00:06.226,eSltdGxx7w,com.sec.android.app.shealth,63bb4736-729f-96ea-ebe4-3719523add87,1633478400000,
,0,,2021-10-06 15:00:04.852,2021-10-06 15:00:04.852,eSltdGxx7w,com.sec.android.app.shealth,00953bc1-d921-26ff-2422-b5b0fed3b06e,1633564800000,
,4849664,,2021-10-08 13:00:01.276,2021-10-07 15:00:05.713,eSltdGxx7w,com.sec.android.app.shealth,2a5f9e5e-4f9e-675f-842e-a51d7c38a4d0,1633651200000,
,4325385,,2021-10-09 13:38:08.268,2021-10-08 15:00:06.814,eSltdGxx7w,com.sec.android.app.shealth,86112a66-10f7-2655-8c20-804d55cd8d7b,1633737600000,
,262146,,2021-10-10 09:30:39.230,2021-10-09 15:00:05.793,eSltdGxx7w,com.sec.android.app.shealth,5f5293b3-8e11-a972-fa4e-49840ab015cf,1633824000000,
,3407872,,2021-10-11 12:46:50.346,2021-10-10 15:00:04.033,eSltdGxx7w,com.sec.android.app.shealth,acfbd8b3-49fb-4e42-1b5b-c3239d4000ff,1633910400000,
,0,,2021-10-12 10:08:09.125,2021-10-11 15:00:08.376,eSltdGxx7w,com.sec.android.app.shealth,9f12ad0f-0177-e66a-dce5-f1ddddfe13af,1633996800000,
,2375680,,2021-10-13 12:56:41.263,2021-10-12 15:00:03.772,eSltdGxx7w,com.sec.android.app.shealth,9119fe07-809d-a460-a406-dd95ab7ee6e5,1634083200000,
,2054,,2021-10-14 02:22:44.600,2021-10-13 15:00:06.799,eSltdGxx7w,com.sec.android.app.shealth,a812238b-637c-8867-2410-903901beb065,1634169600000,
,557056,,2021-10-15 10:46:52.315,2021-10-14 15:00:05.979,eSltdGxx7w,com.sec.android.app.shealth,f18b2b65-f845-9f29-43bc-18a3b1377ac4,1634256000000,
,0,,2021-10-15 15:00:06.909,2021-10-15 15:00:06.909,eSltdGxx7w,com.sec.android.app.shealth,7d23be39-c3ef-1333-1d44-bc7be72161b5,1634342400000,
,0,,2021-10-16 15:00:04.033,2021-10-16 15:00:04.033,eSltdGxx7w,com.sec.android.app.shealth,bc3e533d-02e6-08ef-4fc1-25eec9e8dd0e,1634428800000,
,4718592,,2021-10-18 13:16:03.368,2021-10-17 15:00:03.062,eSltdGxx7w,com.sec.android.app.shealth,ddbaff57-bff1-9c31-33b5-88b09ae90a56,1634515200000,
,2752512,,2021-10-19 12:11:35.607,2021-10-18 15:00:03.990,eSltdGxx7w,com.sec.android.app.shealth,8c4149b0-3b4f-aaa8-a171-e96e94e38eb8,1634601600000,
,0,,2021-10-19 15:00:08.027,2021-10-19 15:00:08.027,eSltdGxx7w,com.sec.android.app.shealth,b36bed77-1619-cf7e-3c2d-fab93e52f5c2,1634688000000,
,1321984,,2021-10-21 11:33:29.339,2021-10-20 15:00:04.725,eSltdGxx7w,com.sec.android.app.shealth,b7971281-3517-4eba-c9d7-88395682cbdc,1634774400000,
,786432,,2021-10-22 10:30:37.234,2021-10-21 15:00:06.835,eSltdGxx7w,com.sec.android.app.shealth,cfb09dc4-4734-ba31-55f3-ef00097abf48,1634860800000,
,0,,2021-10-22 15:00:07.964,2021-10-22 15:00:07.964,eSltdGxx7w,com.sec.android.app.shealth,02493c79-77ae-599e-08fc-22b5e6189859,1634947200000,
,1048576,,2021-10-24 11:31:28.277,2021-10-23 15:00:04.736,eSltdGxx7w,com.sec.android.app.shealth,68b592dd-07a3-e6d0-5eea-150025ce7d6f,1635033600000,
,0,,2021-10-24 15:00:07.940,2021-10-24 15:00:07.940,eSltdGxx7w,com.sec.android.app.shealth,1143651e-c198-e8d3-cd89-5b57c4ce4691,1635120000000,
,1048576,,2021-10-26 11:50:50.255,2021-10-25 15:00:05.200,eSltdGxx7w,com.sec.android.app.shealth,faadbe6e-78b9-587a-1342-3c742aac5b02,1635206400000,
,65536,,2021-10-27 07:25:50.625,2021-10-26 15:00:05.902,eSltdGxx7w,com.sec.android.app.shealth,fcb40943-9ad1-c216-faad-d997928d98d5,1635292800000,
,2375680,,2021-10-28 12:16:18.316,2021-10-27 15:00:05.959,eSltdGxx7w,com.sec.android.app.shealth,db7964b3-b92f-bad0-9ca5-cd84c6fa7c4c,1635379200000,
,524288,,2021-10-29 10:12:56.202,2021-10-28 15:00:07.065,eSltdGxx7w,com.sec.android.app.shealth,3070dbe0-6339-f263-d724-dd4d63902257,1635465600000,
,65536,,2021-10-30 07:03:52.243,2021-10-29 15:00:02.110,eSltdGxx7w,com.sec.android.app.shealth,31b62662-8238-b589-9737-584330cc61a6,1635552000000,
,1310720,,2021-10-31 11:15:11.280,2021-10-30 15:00:06.109,eSltdGxx7w,com.sec.android.app.shealth,dde40645-d729-afd7-d7dd-31771f2d6a11,1635638400000,
,1441792,,2021-11-01 11:59:53.255,2021-10-31 15:00:04.901,eSltdGxx7w,com.sec.android.app.shealth,89b52c4f-98da-575a-d9dd-c9844a44a2de,1635724800000,
,0,,2021-11-01 15:00:07.837,2021-11-01 15:00:07.837,eSltdGxx7w,com.sec.android.app.shealth,fee1e781-8ed6-5f3d-ad29-a5dd1f544915,1635811200000,
,131072,,2021-11-03 08:13:26.560,2021-11-02 15:00:04.031,eSltdGxx7w,com.sec.android.app.shealth,e40b4864-b4d5-a6b2-0597-659ab408bb52,1635897600000,
,2170880,,2021-11-04 12:53:59.256,2021-11-03 15:00:04.040,eSltdGxx7w,com.sec.android.app.shealth,637d2b18-d9dc-540a-ac37-314dd1a586a6,1635984000000,
,5439488,,2021-11-05 13:10:23.271,2021-11-04 15:00:09.089,eSltdGxx7w,com.sec.android.app.shealth,3aaa6025-fbf3-23e3-aada-604890fc5515,1636070400000,
,3293184,,2021-11-06 12:36:08.314,2021-11-05 15:00:04.759,eSltdGxx7w,com.sec.android.app.shealth,60bf2867-cc39-725f-5c06-f9e3fe77f546,1636156800000,
,4456448,,2021-11-07 13:06:36.259,2021-11-06 15:00:05.786,eSltdGxx7w,com.sec.android.app.shealth,a024a8e4-e98d-65c9-3da5-84bec471fb11,1636243200000,
,2621440,,2021-11-08 12:30:09.474,2021-11-07 15:00:09.836,eSltdGxx7w,com.sec.android.app.shealth,45eb8b2d-1c3f-b14b-5382-94a61b6b04ac,1636329600000,
,4849664,,2021-11-09 13:13:17.919,2021-11-08 15:00:09.114,eSltdGxx7w,com.sec.android.app.shealth,c2349418-5e39-8cce-d5c8-ce815988baae,1636416000000,
,2326528,,2021-11-10 12:50:56.336,2021-11-09 15:00:05.132,eSltdGxx7w,com.sec.android.app.shealth,4cfbeec0-2597-812c-89ed-93c6c47c18f3,1636502400000,
,131073,,2021-11-11 08:59:49.359,2021-11-10 15:00:03.073,eSltdGxx7w,com.sec.android.app.shealth,7d3a4202-51e1-e38c-089c-f5027dfb2415,1636588800000,
,2097152,,2021-11-12 12:15:59.283,2021-11-11 15:00:06.783,eSltdGxx7w,com.sec.android.app.shealth,a39bab1f-980d-3ed4-4567-efe82f983c1a,1636675200000,
,4194304,,2021-11-13 13:17:15.254,2021-11-12 15:00:05.828,eSltdGxx7w,com.sec.android.app.shealth,87f864c6-0f44-02c7-ce3e-7d29c8731556,1636761600000,
,2686976,,2021-11-14 12:52:58.269,2021-11-13 15:00:09.723,eSltdGxx7w,com.sec.android.app.shealth,b5f3e786-9d6b-0c7c-9943-dbb92c686213,1636848000000,
,16384,,2021-11-15 05:54:02.620,2021-11-14 15:00:03.770,eSltdGxx7w,com.sec.android.app.shealth,edc33aa1-f50f-0441-b57a-945e6979bbb0,1636934400000,
,2686976,,2021-11-16 12:02:55.288,2021-11-15 15:00:02.856,eSltdGxx7w,com.sec.android.app.shealth,206c911f-3465-3d60-e92e-908e971f1939,1637020800000,
,1179649,,2021-11-17 11:04:12.264,2021-11-16 15:00:12.792,eSltdGxx7w,com.sec.android.app.shealth,9bf0cd5c-b3e4-ce88-a543-660482111f51,1637107200000,
,589824,,2021-11-18 10:51:20.373,2021-11-17 15:00:09.050,eSltdGxx7w,com.sec.android.app.shealth,921956ae-783b-aaac-75a0-d867be02a596,1637193600000,
,1048576,,2021-11-19 11:52:31.248,2021-11-18 15:00:07.217,eSltdGxx7w,com.sec.android.app.shealth,6bbbf8dc-cd26-6360-47ef-3b0019118086,1637280000000,
,4194304,,2021-11-20 13:44:18.356,2021-11-19 15:00:06.945,eSltdGxx7w,com.sec.android.app.shealth,e0b097ce-5a16-5f07-d30f-46086319efe0,1637366400000,
,0,,2021-11-20 15:00:03.677,2021-11-20 15:00:03.677,eSltdGxx7w,com.sec.android.app.shealth,511c56ed-bd8d-8716-c2b0-5c22701c2249,1637452800000,
,524288,,2021-11-22 10:29:33.182,2021-11-21 15:00:03.557,eSltdGxx7w,com.sec.android.app.shealth,ea0ae5c4-1f14-9160-786b-dd8a73bc5920,1637539200000,
,262144,,2021-11-23 09:49:01.286,2021-11-22 15:00:07.209,eSltdGxx7w,com.sec.android.app.shealth,ecedc578-fd6b-6c57-84fc-627f7c6b5f60,1637625600000,
,2228224,,2021-11-24 12:51:44.275,2021-11-23 15:00:04.672,eSltdGxx7w,com.sec.android.app.shealth,dffa2f3f-0475-bde0-17ea-b22bd999c50a,1637712000000,
