com.samsung.shealth.tracker.pedometer_day_summary,6320001,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,12858,b9400737-b74a-4603-a4a6-0ee41f5d91ab.binning_data.json,6070192,10000,,456,2017-08-16 14:57:06.025,com.sec.android.app.shealth,2017-08-15 15:12:27.439,,1.7306567,10505.42,734.11,12402,VfS0qUERdZ,com.sec.android.app.shealth,0,b9400737-b74a-4603-a4a6-0ee41f5d91ab.achievement.json,b9400737-b74a-4603-a4a6-0ee41f5d91ab,1502841600000,
,12858,0ff58f49-3465-4269-89be-178fdcd22841.binning_data.json,6070079,10000,,456,2017-08-16 15:00:27.641,com.sec.android.app.shealth,2017-08-16 15:00:27.641,,5.1569123,10505.42,734.11,12402,uVwC9SChYX,com.sec.android.app.shealth,2809,0ff58f49-3465-4269-89be-178fdcd22841.achievement.json,0ff58f49-3465-4269-89be-178fdcd22841,1502841600000,
,3522,27ec0c95-0cab-4f0a-a973-ad0263a44eb3.binning_data.json,1645498,10000,,223,2017-08-17 15:00:39.724,com.sec.android.app.shealth,2017-08-16 16:51:56.091,,1.80259,2966.16,206.9,3299,VfS0qUERdZ,com.sec.android.app.shealth,0,27ec0c95-0cab-4f0a-a973-ad0263a44eb3.achievement.json,27ec0c95-0cab-4f0a-a973-ad0263a44eb3,1502928000000,
,3522,2c4e1b4e-465b-4a5c-a13b-ea39cb212cd3.binning_data.json,1645457,10000,,223,2017-08-17 15:00:32.250,com.sec.android.app.shealth,2017-08-17 15:00:32.250,,4.164235,2966.16,206.9,3299,uVwC9SChYX,com.sec.android.app.shealth,0,2c4e1b4e-465b-4a5c-a13b-ea39cb212cd3.achievement.json,2c4e1b4e-465b-4a5c-a13b-ea39cb212cd3,1502928000000,
,7152,3bace4ec-3432-4f2d-a44f-b28ff289b03b.binning_data.json,3063620,10000,,1730,2017-08-18 13:11:21.544,com.sec.android.app.shealth,2017-08-17 15:23:44.428,,2.1148705,6479.16,505.62,5422,VfS0qUERdZ,com.sec.android.app.shealth,0,3bace4ec-3432-4f2d-a44f-b28ff289b03b.achievement.json,3bace4ec-3432-4f2d-a44f-b28ff289b03b,1503014400000,
,7152,b7f37ccd-6de8-4260-86a0-a8189d6b441a.binning_data.json,3063548,10000,,1730,2017-08-18 15:00:27.667,com.sec.android.app.shealth,2017-08-18 15:00:27.667,,6.638889,6479.16,505.62,5422,uVwC9SChYX,com.sec.android.app.shealth,0,b7f37ccd-6de8-4260-86a0-a8189d6b441a.achievement.json,b7f37ccd-6de8-4260-86a0-a8189d6b441a,1503014400000,
,12913,f5a9574a-ad05-4ff2-b0b1-b934249d6442.binning_data.json,6126180,10000,,493,2017-08-19 14:44:50.165,com.sec.android.app.shealth,2017-08-18 16:10:30.531,,1.7284228,10588.63,738.11,12420,VfS0qUERdZ,com.sec.android.app.shealth,0,f5a9574a-ad05-4ff2-b0b1-b934249d6442.achievement.json,f5a9574a-ad05-4ff2-b0b1-b934249d6442,1503100800000,
,12913,264ee022-1be4-4bcb-8f9f-0475200877ed.binning_data.json,6126073,10000,,493,2017-08-19 15:00:06.807,com.sec.android.app.shealth,2017-08-19 15:00:06.807,,4.9671125,10588.63,738.11,12420,uVwC9SChYX,com.sec.android.app.shealth,0,264ee022-1be4-4bcb-8f9f-0475200877ed.achievement.json,264ee022-1be4-4bcb-8f9f-0475200877ed,1503100800000,
,3154,2afd3aa8-652c-49d4-96b9-8d4c2a8cf1e1.binning_data.json,1339147,10000,,527,2017-08-19 20:15:02.365,com.sec.android.app.shealth,2017-08-19 15:30:23.489,,2.0937572,2803.85,216.23,2627,VfS0qUERdZ,com.sec.android.app.shealth,0,2afd3aa8-652c-49d4-96b9-8d4c2a8cf1e1.achievement.json,2afd3aa8-652c-49d4-96b9-8d4c2a8cf1e1,1503187200000,
,3154,0eaacc8c-e071-4d72-8523-0ba1af6b339e.binning_data.json,1339112,10000,,527,2017-08-20 15:00:06.592,com.sec.android.app.shealth,2017-08-20 15:00:06.592,,4.9722223,2803.85,216.23,2627,uVwC9SChYX,com.sec.android.app.shealth,0,0eaacc8c-e071-4d72-8523-0ba1af6b339e.achievement.json,0eaacc8c-e071-4d72-8523-0ba1af6b339e,1503187200000,
,3729,8940a343-1eff-4c59-92c4-d6e39be5b3ec.binning_data.json,1752491,10000,,455,2017-08-21 15:00:23.126,com.sec.android.app.shealth,2017-08-20 17:41:10.063,,1.8069243,3166.62,234.54001,3274,VfS0qUERdZ,com.sec.android.app.shealth,0,8940a343-1eff-4c59-92c4-d6e39be5b3ec.achievement.json,8940a343-1eff-4c59-92c4-d6e39be5b3ec,1503273600000,
,3729,f21783de-0945-47ea-9c9e-b550c2a1dfa6.binning_data.json,1752465,10000,,455,2017-08-21 15:00:19.681,com.sec.android.app.shealth,2017-08-21 15:00:19.681,,3.8333333,3166.62,234.54001,3274,uVwC9SChYX,com.sec.android.app.shealth,0,f21783de-0945-47ea-9c9e-b550c2a1dfa6.achievement.json,f21783de-0945-47ea-9c9e-b550c2a1dfa6,1503273600000,
,10130,16d2e241-76e3-4c68-9dc2-fa4ddf79fa07.binning_data.json,4830118,10000,,461,2017-08-22 14:54:39.589,com.sec.android.app.shealth,2017-08-21 15:03:55.719,,1.7440236,8423.84,565.44,9669,VfS0qUERdZ,com.sec.android.app.shealth,0,16d2e241-76e3-4c68-9dc2-fa4ddf79fa07.achievement.json,16d2e241-76e3-4c68-9dc2-fa4ddf79fa07,1503360000000,
,10130,3ae94109-edea-4fef-a103-004f9b52e1a7.binning_data.json,4830023,10000,,461,2017-08-22 15:00:09.658,com.sec.android.app.shealth,2017-08-22 15:00:09.658,,5.9166665,8423.84,565.44,9669,uVwC9SChYX,com.sec.android.app.shealth,1474,3ae94109-edea-4fef-a103-004f9b52e1a7.achievement.json,3ae94109-edea-4fef-a103-004f9b52e1a7,1503360000000,
,5700,71f0a257-cdde-43d3-ad02-e085597e9735.binning_data.json,2637901,10000,,648,2017-08-23 14:04:32.924,com.sec.android.app.shealth,2017-08-23 00:38:51.918,,1.8410696,4856.56,340.29,5052,VfS0qUERdZ,com.sec.android.app.shealth,0,71f0a257-cdde-43d3-ad02-e085597e9735.achievement.json,71f0a257-cdde-43d3-ad02-e085597e9735,1503446400000,
,5700,d93ef1db-d4ef-4f33-9bf7-d0b4f8f21a1f.binning_data.json,2637854,10000,,648,2017-08-23 15:00:05.908,com.sec.android.app.shealth,2017-08-23 15:00:05.908,,3.1438036,4856.56,340.29,5052,uVwC9SChYX,com.sec.android.app.shealth,0,d93ef1db-d4ef-4f33-9bf7-d0b4f8f21a1f.achievement.json,d93ef1db-d4ef-4f33-9bf7-d0b4f8f21a1f,1503446400000,
,10132,2928c25a-1a49-48a5-a8f8-7f29309bb8f6.binning_data.json,4637728,10000,,812,2017-08-24 14:16:30.043,com.sec.android.app.shealth,2017-08-23 15:45:05.299,,1.8625605,8638.05,611.32,9320,VfS0qUERdZ,com.sec.android.app.shealth,0,2928c25a-1a49-48a5-a8f8-7f29309bb8f6.achievement.json,2928c25a-1a49-48a5-a8f8-7f29309bb8f6,1503532800000,
,10132,6980dc93-909a-44e4-b34c-0f032016f4b6.binning_data.json,4637646,10000,,813,2017-08-24 15:00:16.801,com.sec.android.app.shealth,2017-08-24 15:00:16.801,,5.4072647,8638.05,611.32,9319,uVwC9SChYX,com.sec.android.app.shealth,0,6980dc93-909a-44e4-b34c-0f032016f4b6.achievement.json,6980dc93-909a-44e4-b34c-0f032016f4b6,1503532800000,
,7416,ee3db3b1-64ee-4b10-8d76-487638505cf4.binning_data.json,3220487,10000,,1028,2017-08-25 10:29:23.548,com.sec.android.app.shealth,2017-08-24 15:35:02.928,,2.0281615,6531.67,490.05002,6388,VfS0qUERdZ,com.sec.android.app.shealth,0,ee3db3b1-64ee-4b10-8d76-487638505cf4.achievement.json,ee3db3b1-64ee-4b10-8d76-487638505cf4,1503619200000,
,7416,5e418d51-5ccb-47b9-9fb9-4c4184899bae.binning_data.json,3220407,10000,,1028,2017-08-25 15:00:09.393,com.sec.android.app.shealth,2017-08-25 15:00:09.393,,3.6388888,6531.67,490.05002,6388,uVwC9SChYX,com.sec.android.app.shealth,0,5e418d51-5ccb-47b9-9fb9-4c4184899bae.achievement.json,5e418d51-5ccb-47b9-9fb9-4c4184899bae,1503619200000,
,7021,bebc91bd-3838-42a7-b0af-3fb48e347211.binning_data.json,2990065,10000,,569,2017-08-26 15:00:31.742,com.sec.android.app.shealth,2017-08-26 02:17:58.302,,2.0281765,6064.38,432.18,6452,VfS0qUERdZ,com.sec.android.app.shealth,0,bebc91bd-3838-42a7-b0af-3fb48e347211.achievement.json,bebc91bd-3838-42a7-b0af-3fb48e347211,1503705600000,
,11851,6f8feb4a-416e-435d-8260-a5c0e07c2ebd.binning_data.json,5147329,10000,,1533,2017-08-27 13:06:00.680,com.sec.android.app.shealth,2017-08-26 15:00:22.813,,2.0336509,10467.87,743.17,10318,VfS0qUERdZ,com.sec.android.app.shealth,0,6f8feb4a-416e-435d-8260-a5c0e07c2ebd.achievement.json,6f8feb4a-416e-435d-8260-a5c0e07c2ebd,1503792000000,
,7021,349704a6-664c-4201-9c17-988a073e1834.binning_data.json,2990004,10000,,569,2017-08-26 15:00:24.611,com.sec.android.app.shealth,2017-08-26 15:00:24.611,,4.861111,6064.38,432.18,6452,uVwC9SChYX,com.sec.android.app.shealth,0,349704a6-664c-4201-9c17-988a073e1834.achievement.json,349704a6-664c-4201-9c17-988a073e1834,1503705600000,
,11851,4ca5273c-c7a9-48b3-a666-7a7faad19b16.binning_data.json,5147208,10000,,1533,2017-08-27 15:00:22.420,com.sec.android.app.shealth,2017-08-26 15:00:24.622,,4.6944447,10467.87,743.17,10318,uVwC9SChYX,com.sec.android.app.shealth,0,4ca5273c-c7a9-48b3-a666-7a7faad19b16.achievement.json,4ca5273c-c7a9-48b3-a666-7a7faad19b16,1503792000000,
,4975,2882924d-fee1-47cd-bad5-2bf8e8304459.binning_data.json,2202502,10000,,752,2017-08-28 14:50:55.067,com.sec.android.app.shealth,2017-08-27 18:25:00.741,,1.9954895,4395.07,318.91,4223,VfS0qUERdZ,com.sec.android.app.shealth,0,2882924d-fee1-47cd-bad5-2bf8e8304459.achievement.json,2882924d-fee1-47cd-bad5-2bf8e8304459,1503878400000,
,4975,695012a8-19f4-4486-b10e-9ca0055fcaa4.binning_data.json,2202460,10000,,753,2017-08-28 15:00:09.466,com.sec.android.app.shealth,2017-08-28 15:00:09.466,,3.9166667,4395.07,318.91,4222,uVwC9SChYX,com.sec.android.app.shealth,0,695012a8-19f4-4486-b10e-9ca0055fcaa4.achievement.json,695012a8-19f4-4486-b10e-9ca0055fcaa4,1503878400000,
,8543,fe2a7603-d4a2-4644-821f-f9ddd0a452e1.binning_data.json,4015221,10000,,395,2017-08-29 13:19:36.753,com.sec.android.app.shealth,2017-08-28 15:26:42.066,,1.7551659,7047.38,498.15,8148,VfS0qUERdZ,com.sec.android.app.shealth,0,fe2a7603-d4a2-4644-821f-f9ddd0a452e1.achievement.json,fe2a7603-d4a2-4644-821f-f9ddd0a452e1,1503964800000,
,8543,d081c09e-e920-4f69-bd47-22a1f2d9309c.binning_data.json,4015137,10000,,395,2017-08-29 15:00:22.160,com.sec.android.app.shealth,2017-08-29 15:00:22.160,,3.5555556,7047.38,498.15,8148,uVwC9SChYX,com.sec.android.app.shealth,0,d081c09e-e920-4f69-bd47-22a1f2d9309c.achievement.json,d081c09e-e920-4f69-bd47-22a1f2d9309c,1503964800000,
,9562,05370483-54ab-4296-ad7d-9f9ba276fa4e.binning_data.json,4428926,10000,,441,2017-08-31 15:00:09.886,com.sec.android.app.shealth,2017-08-29 22:52:27.406,,1.7823528,7893.9097,557.38,9121,VfS0qUERdZ,com.sec.android.app.shealth,0,05370483-54ab-4296-ad7d-9f9ba276fa4e.achievement.json,05370483-54ab-4296-ad7d-9f9ba276fa4e,1504051200000,
,9562,2d1e1cb7-8891-4084-80c3-b646e3b63ed5.binning_data.json,4428831,10000,,441,2017-08-31 15:00:07.037,com.sec.android.app.shealth,2017-08-30 15:00:07.284,,5.388889,7893.9097,557.38,9121,uVwC9SChYX,com.sec.android.app.shealth,0,2d1e1cb7-8891-4084-80c3-b646e3b63ed5.achievement.json,2d1e1cb7-8891-4084-80c3-b646e3b63ed5,1504051200000,
,7081,8073f3d5-9a1e-4732-a33e-6706dac5e228.binning_data.json,3409285,10000,,224,2017-08-31 14:12:14.433,com.sec.android.app.shealth,2017-08-30 16:30:19.614,,1.6986258,5791.1,405.15,6857,VfS0qUERdZ,com.sec.android.app.shealth,0,8073f3d5-9a1e-4732-a33e-6706dac5e228.achievement.json,8073f3d5-9a1e-4732-a33e-6706dac5e228,1504137600000,
,7081,2bafe575-1811-44de-b612-79c67e16a0e4.binning_data.json,3409213,10000,,224,2017-08-31 15:00:07.237,com.sec.android.app.shealth,2017-08-31 15:00:07.237,,3.2777774,5791.1,405.15,6857,uVwC9SChYX,com.sec.android.app.shealth,0,2bafe575-1811-44de-b612-79c67e16a0e4.achievement.json,2bafe575-1811-44de-b612-79c67e16a0e4,1504137600000,
,10548,76e67110-145f-4927-a6b5-0583c62eca59.binning_data.json,4977335,10000,,638,2017-09-02 15:00:38.659,com.sec.android.app.shealth,2017-08-31 15:33:17.772,,1.7614826,8767.49,614.33997,9910,VfS0qUERdZ,com.sec.android.app.shealth,0,76e67110-145f-4927-a6b5-0583c62eca59.achievement.json,76e67110-145f-4927-a6b5-0583c62eca59,1504224000000,
,10548,beeb91c3-8597-460b-b038-e907cc129d0d.binning_data.json,4977228,10000,,638,2017-09-01 15:02:23.578,com.sec.android.app.shealth,2017-09-01 15:00:17.959,,4.361111,8767.49,614.33997,9910,uVwC9SChYX,com.sec.android.app.shealth,0,beeb91c3-8597-460b-b038-e907cc129d0d.achievement.json,beeb91c3-8597-460b-b038-e907cc129d0d,1504224000000,
,13250,d8e7e41e-3604-4a2f-bd32-52421bb0aca4.binning_data.json,5965139,10000,,1423,2017-09-02 14:28:49.007,com.sec.android.app.shealth,2017-09-01 15:06:33.329,,1.9243908,11479.26,834.20996,11827,VfS0qUERdZ,com.sec.android.app.shealth,0,d8e7e41e-3604-4a2f-bd32-52421bb0aca4.achievement.json,d8e7e41e-3604-4a2f-bd32-52421bb0aca4,1504310400000,
,13250,7b9ca874-a748-42ff-8e63-7678a69ed25c.binning_data.json,5964986,10000,,1423,2017-09-02 15:00:36.250,com.sec.android.app.shealth,2017-09-02 15:00:36.250,,6.861111,11479.26,834.20996,11827,uVwC9SChYX,com.sec.android.app.shealth,0,7b9ca874-a748-42ff-8e63-7678a69ed25c.achievement.json,7b9ca874-a748-42ff-8e63-7678a69ed25c,1504310400000,
,3327,2c792605-ea84-479d-90ea-adc443662afe.binning_data.json,1440407,10000,,440,2017-09-03 12:34:21.870,com.sec.android.app.shealth,2017-09-02 15:59:12.713,,2.0580223,2964.3901,213.67,2887,VfS0qUERdZ,com.sec.android.app.shealth,0,2c792605-ea84-479d-90ea-adc443662afe.achievement.json,2c792605-ea84-479d-90ea-adc443662afe,1504396800000,
,3327,5f7259e5-7202-452f-8ec2-2a17dee4296b.binning_data.json,1440364,10000,,440,2017-09-03 15:00:13.334,com.sec.android.app.shealth,2017-09-03 15:00:13.334,,4.5555553,2964.3901,213.67,2887,uVwC9SChYX,com.sec.android.app.shealth,0,5f7259e5-7202-452f-8ec2-2a17dee4296b.achievement.json,5f7259e5-7202-452f-8ec2-2a17dee4296b,1504396800000,
,5031,1c0699d1-bf1b-4804-afd2-2104bb10388e.binning_data.json,2394703,10000,,445,2017-09-04 14:23:48.949,com.sec.android.app.shealth,2017-09-03 23:39:43.795,,1.7494818,4189.49,294.92,4586,VfS0qUERdZ,com.sec.android.app.shealth,0,1c0699d1-bf1b-4804-afd2-2104bb10388e.achievement.json,1c0699d1-bf1b-4804-afd2-2104bb10388e,1504483200000,
,5031,262d8021-55e5-484a-ada9-e453e48249ba.binning_data.json,2394666,10000,,445,2017-09-04 15:00:09.482,com.sec.android.app.shealth,2017-09-04 15:00:09.482,,4.611111,4189.49,294.92,4586,uVwC9SChYX,com.sec.android.app.shealth,1634,262d8021-55e5-484a-ada9-e453e48249ba.achievement.json,262d8021-55e5-484a-ada9-e453e48249ba,1504483200000,
,3992,27d100e2-bbe2-4dfb-b159-80d053719243.binning_data.json,1733832,10000,,679,2017-09-05 14:28:08.469,com.sec.android.app.shealth,2017-09-04 16:04:38.257,,2.0541658,3561.5798,264.87,3313,VfS0qUERdZ,com.sec.android.app.shealth,0,27d100e2-bbe2-4dfb-b159-80d053719243.achievement.json,27d100e2-bbe2-4dfb-b159-80d053719243,1504569600000,
,3992,8e92b37a-1e7d-46bb-8405-658a6e37dbf6.binning_data.json,1733801,10000,,679,2017-09-05 15:00:15.991,com.sec.android.app.shealth,2017-09-05 15:00:15.991,,6.388889,3561.5798,264.87,3313,uVwC9SChYX,com.sec.android.app.shealth,0,8e92b37a-1e7d-46bb-8405-658a6e37dbf6.achievement.json,8e92b37a-1e7d-46bb-8405-658a6e37dbf6,1504569600000,
,15089,f272d0ba-63ec-4714-ba01-193ac28ecfaf.binning_data.json,6829801,10000,,900,2017-09-06 14:06:19.637,com.sec.android.app.shealth,2017-09-05 15:12:12.764,,1.8512455,12643.64,889.16003,14189,VfS0qUERdZ,com.sec.android.app.shealth,0,f272d0ba-63ec-4714-ba01-193ac28ecfaf.achievement.json,f272d0ba-63ec-4714-ba01-193ac28ecfaf,1504656000000,
,15089,ff4a8896-0a79-44e2-be28-4eb445b16bca.binning_data.json,6829673,10000,,900,2017-09-06 15:00:07.210,com.sec.android.app.shealth,2017-09-06 15:00:07.210,,5.000405,12643.64,889.16003,14189,uVwC9SChYX,com.sec.android.app.shealth,0,ff4a8896-0a79-44e2-be28-4eb445b16bca.achievement.json,ff4a8896-0a79-44e2-be28-4eb445b16bca,1504656000000,
,11471,a90cfeab-917e-431e-bd6b-dd4d6f27490e.binning_data.json,5543594,10000,,378,2017-09-08 15:00:25.360,com.sec.android.app.shealth,2017-09-06 16:12:04.068,,1.7061422,9458.16,636.62,11093,VfS0qUERdZ,com.sec.android.app.shealth,0,a90cfeab-917e-431e-bd6b-dd4d6f27490e.achievement.json,a90cfeab-917e-431e-bd6b-dd4d6f27490e,1504742400000,
,11471,e66c7647-7f35-4c16-9290-df263a18ed1a.binning_data.json,5543482,10000,,378,2017-09-07 15:01:36.736,com.sec.android.app.shealth,2017-09-07 15:00:08.281,,6.944445,9458.16,636.62,11093,uVwC9SChYX,com.sec.android.app.shealth,0,e66c7647-7f35-4c16-9290-df263a18ed1a.achievement.json,e66c7647-7f35-4c16-9290-df263a18ed1a,1504742400000,
,14155,2082d1b9-a399-49de-a349-0e86e2792267.binning_data.json,6384519,10000,,1803,2017-09-08 14:35:01.870,com.sec.android.app.shealth,2017-09-07 15:03:15.195,,1.9214243,12267.37,878.33,12352,VfS0qUERdZ,com.sec.android.app.shealth,0,2082d1b9-a399-49de-a349-0e86e2792267.achievement.json,2082d1b9-a399-49de-a349-0e86e2792267,1504828800000,
,14155,fe512828-0083-4b05-a6e3-d63a6c7697a5.binning_data.json,6384409,10000,,1805,2017-09-08 15:00:21.254,com.sec.android.app.shealth,2017-09-08 15:00:21.254,,6.9444447,12267.37,878.33,12350,uVwC9SChYX,com.sec.android.app.shealth,0,fe512828-0083-4b05-a6e3-d63a6c7697a5.achievement.json,fe512828-0083-4b05-a6e3-d63a6c7697a5,1504828800000,
,13250,807d5949-7487-4714-bb04-496634ba750f.binning_data.json,5643727,10000,,2462,2017-09-09 14:21:27.138,com.sec.android.app.shealth,2017-09-08 15:57:25.289,,2.0914955,11803.83,895.85,10788,VfS0qUERdZ,com.sec.android.app.shealth,0,807d5949-7487-4714-bb04-496634ba750f.achievement.json,807d5949-7487-4714-bb04-496634ba750f,1504915200000,
,13250,eea7c282-182a-4cc1-94e8-f9d9899a8778.binning_data.json,5643623,10000,,2462,2017-09-09 15:00:47.709,com.sec.android.app.shealth,2017-09-09 15:00:47.709,,6.9444447,11803.83,895.85,10788,uVwC9SChYX,com.sec.android.app.shealth,1325,eea7c282-182a-4cc1-94e8-f9d9899a8778.achievement.json,eea7c282-182a-4cc1-94e8-f9d9899a8778,1504915200000,
,12232,57422b43-ebde-41f1-9e06-cb29fc83a6b1.binning_data.json,5210777,10000,,2133,2017-09-10 13:45:15.193,com.sec.android.app.shealth,2017-09-09 15:34:14.017,,2.0762734,10819.0,789.26,10099,VfS0qUERdZ,com.sec.android.app.shealth,0,57422b43-ebde-41f1-9e06-cb29fc83a6b1.achievement.json,57422b43-ebde-41f1-9e06-cb29fc83a6b1,1505001600000,
,12232,0e2c9287-ccae-495b-9072-0b9b0d328edf.binning_data.json,5210692,10000,,2133,2017-09-10 15:00:11.998,com.sec.android.app.shealth,2017-09-10 15:00:11.998,,6.7222223,10819.0,789.26,10099,uVwC9SChYX,com.sec.android.app.shealth,1534,0e2c9287-ccae-495b-9072-0b9b0d328edf.achievement.json,0e2c9287-ccae-495b-9072-0b9b0d328edf,1505001600000,
,8386,bc47bd45-1387-46e0-8856-ea4b98d7efb9.binning_data.json,3823857,10000,,796,2017-09-11 13:11:50.390,com.sec.android.app.shealth,2017-09-10 15:31:25.542,,1.8429763,7047.2803,506.83002,7590,VfS0qUERdZ,com.sec.android.app.shealth,0,bc47bd45-1387-46e0-8856-ea4b98d7efb9.achievement.json,bc47bd45-1387-46e0-8856-ea4b98d7efb9,1505088000000,
,8386,4dc55997-789b-42b4-9f90-8aca34eea0cb.binning_data.json,3823786,10000,,796,2017-09-11 15:00:06.928,com.sec.android.app.shealth,2017-09-11 15:00:06.928,,3.700475,7047.2803,506.83002,7590,uVwC9SChYX,com.sec.android.app.shealth,0,4dc55997-789b-42b4-9f90-8aca34eea0cb.achievement.json,4dc55997-789b-42b4-9f90-8aca34eea0cb,1505088000000,
,4267,2aee9eb7-d950-4385-9641-734459602bff.binning_data.json,1741925,10000,,1374,2017-09-12 14:27:11.447,com.sec.android.app.shealth,2017-09-11 19:05:41.720,,2.3391302,4074.5898,341.84,2893,VfS0qUERdZ,com.sec.android.app.shealth,0,2aee9eb7-d950-4385-9641-734459602bff.achievement.json,2aee9eb7-d950-4385-9641-734459602bff,1505174400000,
,4267,dca36278-6ec9-49d8-93e6-9b279a51e578.binning_data.json,1741886,10000,,1374,2017-09-12 15:00:07.750,com.sec.android.app.shealth,2017-09-12 15:00:07.750,,6.5833335,4074.5898,341.84,2893,uVwC9SChYX,com.sec.android.app.shealth,0,dca36278-6ec9-49d8-93e6-9b279a51e578.achievement.json,dca36278-6ec9-49d8-93e6-9b279a51e578,1505174400000,
,8607,3d9cad96-6163-49fb-abcf-81ea1b621794.binning_data.json,3874852,10000,,1013,2017-09-13 14:59:10.895,com.sec.android.app.shealth,2017-09-12 17:39:48.173,,1.875865,7268.7,548.5301,7594,VfS0qUERdZ,com.sec.android.app.shealth,0,3d9cad96-6163-49fb-abcf-81ea1b621794.achievement.json,3d9cad96-6163-49fb-abcf-81ea1b621794,1505260800000,
,8607,dad61378-e90a-4321-b323-7a913b544f6a.binning_data.json,3874781,10000,,1013,2017-09-13 15:00:16.567,com.sec.android.app.shealth,2017-09-13 15:00:16.567,,5.1494613,7268.7,548.5301,7594,uVwC9SChYX,com.sec.android.app.shealth,0,dad61378-e90a-4321-b323-7a913b544f6a.achievement.json,dad61378-e90a-4321-b323-7a913b544f6a,1505260800000,
,6325,6abfbc62-dfe5-4f08-b04f-24d927108512.binning_data.json,2906572,10000,,324,2017-09-14 14:52:54.208,com.sec.android.app.shealth,2017-09-13 15:10:29.504,,1.8356401,5335.42,360.78,6001,VfS0qUERdZ,com.sec.android.app.shealth,0,6abfbc62-dfe5-4f08-b04f-24d927108512.achievement.json,6abfbc62-dfe5-4f08-b04f-24d927108512,1505347200000,
,6325,89588bdc-8198-4f79-8d60-6314e6d0bad2.binning_data.json,2906514,10000,,324,2017-09-14 15:00:12.996,com.sec.android.app.shealth,2017-09-14 15:00:12.996,,3.8055558,5335.42,360.78,6001,uVwC9SChYX,com.sec.android.app.shealth,0,89588bdc-8198-4f79-8d60-6314e6d0bad2.achievement.json,89588bdc-8198-4f79-8d60-6314e6d0bad2,1505347200000,
,2259,61082ac4-5290-415d-adbb-0e3fe9de8507.binning_data.json,942350,10000,,615,2017-09-14 16:29:37.418,com.sec.android.app.shealth,2017-09-14 15:28:49.188,,2.22568,2097.37,168.18001,1644,VfS0qUERdZ,com.sec.android.app.shealth,0,61082ac4-5290-415d-adbb-0e3fe9de8507.achievement.json,61082ac4-5290-415d-adbb-0e3fe9de8507,1505433600000,
,2259,033f2b2d-7753-4e4d-9113-6f7f8ad37ea6.binning_data.json,942337,10000,,615,2018-05-27 12:58:17.078,com.sec.android.app.shealth,2018-05-27 12:58:17.078,,3.4722223,2097.37,168.18001,1644,v7IxjSR0Ie,com.sec.android.app.shealth,0,033f2b2d-7753-4e4d-9113-6f7f8ad37ea6.achievement.json,033f2b2d-7753-4e4d-9113-6f7f8ad37ea6,1505433600000,
,594,261fc8ca-c26d-47cc-93ec-d0dcc59ccdb0.binning_data.json,296864,10000,,0,2018-09-09 08:58:22.047,com.sec.android.app.shealth,2018-09-08 13:51:22.119,,1.7777778,441.29,20.93,594,6fBBpnPaJ6,com.sec.android.app.shealth,0,261fc8ca-c26d-47cc-93ec-d0dcc59ccdb0.achievement.json,261fc8ca-c26d-47cc-93ec-d0dcc59ccdb0,1536364800000,
,594,d7333e7b-930b-4a2f-b7ed-75f135fcf79f.binning_data.json,296868,10000,,0,2018-09-13 15:00:08.384,com.sec.android.app.shealth,2018-09-08 13:51:34.487,d7333e7b-930b-4a2f-b7ed-75f135fcf79f.source_info.json,1.486485,441.29,20.93,594,VfS0qUERdZ,com.sec.android.app.shealth,0,d7333e7b-930b-4a2f-b7ed-75f135fcf79f.achievement.json,d7333e7b-930b-4a2f-b7ed-75f135fcf79f,1536364800000,
,17242,ecc7eb64-ceb3-49e0-ace7-5c8a1c99b8be.binning_data.json,8519746,10000,,322,2018-09-09 16:32:59.681,com.sec.android.app.shealth,2018-09-08 15:03:10.388,ecc7eb64-ceb3-49e0-ace7-5c8a1c99b8be.source_info.json,1.6258594,13851.91,1065.94,16920,VfS0qUERdZ,com.sec.android.app.shealth,0,ecc7eb64-ceb3-49e0-ace7-5c8a1c99b8be.achievement.json,ecc7eb64-ceb3-49e0-ace7-5c8a1c99b8be,1536451200000,
,13059,5e1bfa7e-75be-4fbe-ace7-46d964d3b533.binning_data.json,7141120,10000,,3,2018-09-09 16:32:41.676,com.sec.android.app.shealth,2018-09-09 08:58:22.058,,1.9166666,9478.651,741.59,13056,6fBBpnPaJ6,com.sec.android.app.shealth,0,5e1bfa7e-75be-4fbe-ace7-46d964d3b533.achievement.json,5e1bfa7e-75be-4fbe-ace7-46d964d3b533,1536451200000,
,16432,31d23748-3677-4dec-ba66-6d16939dad3f.binning_data.json,7953975,10000,,332,2018-09-09 15:00:03.414,com.sec.android.app.shealth,2018-09-09 11:45:55.335,,2.75,13462.7,1029.21,16100,v7IxjSR0Ie,com.sec.android.app.shealth,3685,31d23748-3677-4dec-ba66-6d16939dad3f.achievement.json,31d23748-3677-4dec-ba66-6d16939dad3f,1536451200000,
